Date,AUDUSD=X,CL=F,EEM,EFA,EURUSD=X,GBPUSD=X,GC=F,IWM,QQQ,SPY,USDJPY=X,VNQ,ZB=F
2019-03-15,0.706813633441925,58.52000045776367,36.65441131591797,52.77800750732422,1.1308379173278809,1.3258554935455322,1301.800048828125,141.3340606689453,170.47445678710938,253.41384887695312,111.75299835205078,65.27347564697266,146.875
2019-03-18,0.7082905769348145,59.09000015258789,37.062808990478516,52.9641227722168,1.1319772005081177,1.329716444015503,1300.300048828125,142.23822021484375,170.8804931640625,254.33267211914062,111.56099700927734,64.9461669921875,146.78125
2019-03-19,0.7099751830101013,59.029998779296875,37.079837799072266,53.06932830810547,1.133619785308838,1.326435923576355,1305.0,141.51675415039062,171.45501708984375,254.3958282470703,111.37300109863281,64.7483139038086,146.46875
2019-03-20,0.7089684009552002,59.83000183105469,37.13938522338867,53.093597412109375,1.135486125946045,1.3271400928497314,1300.5,140.33738708496094,172.13491821289062,253.63003540039062,111.4010009765625,64.9461669921875,146.90625
2019-03-21,0.7135212421417236,59.97999954223633,37.1904296875,53.06123352050781,1.1427918672561646,1.320533037185669,1306.0999755859375,142.17784118652344,174.8257293701172,256.4947509765625,110.66000366210938,66.10308074951172,147.125
2019-03-22,0.710782527923584,59.040000915527344,36.10136032104492,52.041603088378906,1.1375011205673218,1.313232183456421,1311.5999755859375,137.0042724609375,170.98580932617188,251.55819702148438,110.80599975585938,65.62358856201172,148.53125
2019-03-25,0.7083156108856201,58.81999969482422,36.18644714355469,52.11444091796875,1.129586100578308,1.3206549882888794,1321.9000244140625,137.6085968017578,170.66021728515625,251.3689727783203,110.08100128173828,65.70732116699219,149.0
2019-03-26,0.7116121053695679,59.939998626708984,36.29705047607422,52.37339782714844,1.131580114364624,1.3215277194976807,1314.300048828125,139.05540466308594,171.45501708984375,253.24269104003906,110.06800079345703,66.23248291015625,149.09375
2019-03-27,0.713699460029602,59.40999984741211,35.905670166015625,52.397666931152344,1.127484679222107,1.321143627166748,1309.9000244140625,138.51515197753906,170.35382080078125,251.91845703125,110.55400085449219,66.04219818115234,150.0625
2019-03-28,0.7084510922431946,59.29999923706055,36.14389419555664,52.2681884765625,1.1251758337020874,1.3152703046798706,1289.800048828125,139.7512969970703,170.7463836669922,252.8733367919922,110.48999786376953,66.68301391601562,150.03125
